time,GPR
07-04-24,92.39
07-05-24,92.39
07-06-24,92.39
07-07-24,92.39
07-08-24,92.39
07-09-24,92.39
07-10-24,92.39
07-11-24,92.39
07-12-24,92.39
07-13-24,92.39
07-14-24,92.39
07-15-24,92.39
07-16-24,92.39
07-17-24,92.39
07-18-24,92.39
07-19-24,92.39
07-20-24,92.39
07-21-24,92.39
07-22-24,92.39
07-23-24,92.39
07-24-24,92.39
07-25-24,92.39
07-26-24,92.39
07-27-24,92.39
07-28-24,92.39
07-29-24,92.39
07-30-24,92.39
07-31-24,92.39
08-01-24,140.76
08-02-24,140.76
08-03-24,140.76
08-04-24,140.76
08-05-24,140.76
08-06-24,140.76
08-07-24,140.76
08-08-24,140.76
08-09-24,140.76
08-10-24,140.76
08-11-24,140.76
08-12-24,140.76
08-13-24,140.76
08-14-24,140.76
08-15-24,140.76
08-16-24,140.76
08-17-24,140.76
08-18-24,140.76
08-19-24,140.76
08-20-24,140.76
08-21-24,140.76
08-22-24,140.76
08-23-24,140.76
08-24-24,140.76
08-25-24,140.76
08-26-24,140.76
08-27-24,140.76
08-28-24,140.76
08-29-24,140.76
08-30-24,140.76
08-31-24,140.76
09-01-24,130.14
09-02-24,130.14
09-03-24,130.14
09-04-24,130.14
09-05-24,130.14
09-06-24,130.14
09-07-24,130.14
09-08-24,130.14
09-09-24,130.14
09-10-24,130.14
09-11-24,130.14
09-12-24,130.14
09-13-24,130.14
09-14-24,130.14
09-15-24,130.14
09-16-24,130.14
09-17-24,130.14
09-18-24,130.14
09-19-24,130.14
09-20-24,130.14
09-21-24,130.14
09-22-24,130.14
09-23-24,130.14
09-24-24,130.14
09-25-24,130.14
09-26-24,130.14
09-27-24,130.14
09-28-24,130.14
09-29-24,130.14
09-30-24,130.14
10-01-24,130.69
10-02-24,130.69
10-03-24,130.69
10-04-24,130.69
10-05-24,130.69
10-06-24,130.69
10-07-24,130.69
10-08-24,130.69
10-09-24,130.69
10-10-24,130.69
10-11-24,130.69
10-12-24,130.69
10-13-24,130.69
10-14-24,130.69
10-15-24,130.69
10-16-24,130.69
10-17-24,130.69
10-18-24,130.69
10-19-24,130.69
10-20-24,130.69
10-21-24,130.69
10-22-24,130.69
10-23-24,130.69
10-24-24,130.69
10-25-24,130.69
10-26-24,130.69
10-27-24,130.69
10-28-24,130.69
10-29-24,130.69
10-30-24,130.69
10-31-24,130.69
11-01-24,128.48
11-02-24,128.48
11-03-24,128.48
11-04-24,128.48
11-05-24,128.48
11-06-24,128.48
11-07-24,128.48
11-08-24,128.48
11-09-24,128.48
11-10-24,128.48
11-11-24,128.48
11-12-24,128.48
11-13-24,128.48
11-14-24,128.48
11-15-24,128.48
11-16-24,128.48
11-17-24,128.48
11-18-24,128.48
11-19-24,128.48
11-20-24,128.48
11-21-24,128.48
11-22-24,128.48
11-23-24,128.48
11-24-24,128.48
11-25-24,128.48
11-26-24,128.48
11-27-24,128.48
11-28-24,128.48
11-29-24,128.48
11-30-24,128.48
12-01-24,142.13
12-02-24,142.13
12-03-24,142.13
12-04-24,142.13
12-05-24,142.13
12-06-24,142.13
12-07-24,142.13
12-08-24,142.13
12-09-24,142.13
12-10-24,142.13
12-11-24,142.13
12-12-24,142.13
12-13-24,142.13
12-14-24,142.13
12-15-24,142.13
12-16-24,142.13
12-17-24,142.13
12-18-24,142.13
12-19-24,142.13
12-20-24,142.13
12-21-24,142.13
12-22-24,142.13
12-23-24,142.13
12-24-24,142.13
12-25-24,142.13
12-26-24,142.13
12-27-24,142.13
12-28-24,142.13
12-29-24,142.13
12-30-24,142.13
12-31-24,142.13
01-01-25,112.33
01-02-25,112.33
01-03-25,112.33
01-04-25,112.33
01-05-25,112.33
01-06-25,112.33
01-07-25,112.33
01-08-25,112.33
01-09-25,112.33
01-10-25,112.33
01-11-25,112.33
01-12-25,112.33
01-13-25,112.33
01-14-25,112.33
01-15-25,112.33
01-16-25,112.33
01-17-25,112.33
01-18-25,112.33
01-19-25,112.33
01-20-25,112.33
01-21-25,112.33
01-22-25,112.33
01-23-25,112.33
01-24-25,112.33
01-25-25,112.33
01-26-25,112.33
01-27-25,112.33
01-28-25,112.33
01-29-25,112.33
01-30-25,112.33
01-31-25,112.33
02-01-25,136.2
02-02-25,136.2
02-03-25,136.2
02-04-25,136.2
02-05-25,136.2
02-06-25,136.2
02-07-25,136.2
02-08-25,136.2
02-09-25,136.2
02-10-25,136.2
02-11-25,136.2
02-12-25,136.2
02-13-25,136.2
02-14-25,136.2
02-15-25,136.2
02-16-25,136.2
02-17-25,136.2
02-18-25,136.2
02-19-25,136.2
02-20-25,136.2
02-21-25,136.2
02-22-25,136.2
02-23-25,136.2
02-24-25,136.2
02-25-25,136.2
02-26-25,136.2
02-27-25,136.2
02-28-25,136.2
03-01-25,174.24
03-02-25,174.24
03-03-25,174.24
03-04-25,174.24
03-05-25,174.24
03-06-25,174.24
03-07-25,174.24
03-08-25,174.24
03-09-25,174.24
03-10-25,174.24
03-11-25,174.24
03-12-25,174.24
03-13-25,174.24
03-14-25,174.24
03-15-25,174.24
03-16-25,174.24
03-17-25,174.24
03-18-25,174.24
03-19-25,174.24
03-20-25,174.24
03-21-25,174.24
03-22-25,174.24
03-23-25,174.24
03-24-25,174.24
03-25-25,174.24
03-26-25,174.24
03-27-25,174.24
03-28-25,174.24
03-29-25,174.24
03-30-25,174.24
03-31-25,174.24
04-01-25,140.33
04-02-25,140.33
04-03-25,140.33
04-04-25,140.33
04-05-25,140.33
04-06-25,140.33
04-07-25,140.33
04-08-25,140.33
04-09-25,140.33
04-10-25,140.33
04-11-25,140.33
04-12-25,140.33
04-13-25,140.33
04-14-25,140.33
04-15-25,140.33
04-16-25,140.33
04-17-25,140.33
04-18-25,140.33
04-19-25,140.33
04-20-25,140.33
04-21-25,140.33
04-22-25,140.33
04-23-25,140.33
04-24-25,140.33
04-25-25,140.33
04-26-25,140.33
04-27-25,140.33
04-28-25,140.33
04-29-25,140.33
04-30-25,140.33
05-01-25,165.81
05-02-25,165.81
05-03-25,165.81
05-04-25,165.81
05-05-25,165.81
05-06-25,165.81
05-07-25,165.81
05-08-25,165.81
05-09-25,165.81
05-10-25,165.81
05-11-25,165.81
05-12-25,165.81
05-13-25,165.81
05-14-25,165.81
05-15-25,165.81
05-16-25,165.81
05-17-25,165.81
05-18-25,165.81
05-19-25,165.81
05-20-25,165.81
05-21-25,165.81
05-22-25,165.81
05-23-25,165.81
05-24-25,165.81
05-25-25,165.81
05-26-25,165.81
05-27-25,165.81
05-28-25,165.81
05-29-25,165.81
05-30-25,165.81
05-31-25,165.81
06-01-25,220.09
06-02-25,220.09
06-03-25,220.09
06-04-25,220.09
06-05-25,220.09
06-06-25,220.09
06-07-25,220.09
06-08-25,220.09
06-09-25,220.09
06-10-25,220.09
06-11-25,220.09
06-12-25,220.09
06-13-25,220.09
06-14-25,220.09
06-15-25,220.09
06-16-25,220.09
06-17-25,220.09
06-18-25,220.09
06-19-25,220.09
06-20-25,220.09
06-21-25,220.09
06-22-25,220.09
06-23-25,220.09
06-24-25,220.09
06-25-25,220.09
06-26-25,220.09
06-27-25,220.09
06-28-25,220.09
06-29-25,220.09
06-30-25,220.09
07-01-25,132.68
07-02-25,132.68
07-03-25,132.68
07-04-25,132.68
07-05-25,132.68
07-06-25,132.68
07-07-25,132.68
07-08-25,132.68
07-09-25,132.68
07-10-25,132.68
07-11-25,132.68
07-12-25,132.68
07-13-25,132.68
07-14-25,132.68
07-15-25,132.68
07-16-25,132.68
07-17-25,132.68
07-18-25,132.68
07-19-25,132.68
07-20-25,132.68
07-21-25,132.68
07-22-25,132.68
07-23-25,132.68
07-24-25,132.68
07-25-25,132.68
07-26-25,132.68
07-27-25,132.68
07-28-25,132.68
07-29-25,132.68
07-30-25,132.68
07-31-25,132.68
08-01-25,136.02
